96
-0.000008 15.456806 -0.000001
-2.784051 15.456806 -2.784049
-3.937247 15.456806 -0.000001
0.000008 -15.456806 0.000001
-3.937232 -15.456806 -0.000002
-2.784044 -15.456806 -2.784049
-0.000008 15.456806 -0.000001
-3.937247 15.456806 -0.000001
-2.784051 15.456806 2.784048
0.000008 -15.456806 0.000001
-2.784044 -15.456806 2.784049
-3.937232 -15.456806 -0.000002
-0.000008 15.456806 -0.000001
-2.784051 15.456806 2.784048
-0.000008 15.456806 3.937238
0.000008 -15.456806 0.000001
0.000008 -15.456806 3.937240
-2.784044 -15.456806 2.784049
-0.000008 15.456806 -0.000001
-0.000008 15.456806 3.937238
2.784044 15.456806 2.784047
0.000008 -15.456806 0.000001
2.784055 -15.456806 2.784048
0.000008 -15.456806 3.937240
-0.000008 15.456806 -0.000001
2.784044 15.456806 2.784047
3.937232 15.456806 -0.000001
0.000008 -15.456806 0.000001
3.937247 -15.456806 -0.000002
2.784055 -15.456806 2.784048
-0.000008 15.456806 -0.000001
3.937232 15.456806 -0.000001
2.784044 15.456806 -2.784049
0.000008 -15.456806 0.000001
2.784051 -15.456806 -2.784050
3.937247 -15.456806 -0.000002
-0.000008 15.456806 -0.000001
2.784044 15.456806 -2.784049
-0.000004 15.456806 -3.937240
0.000008 -15.456806 0.000001
0.000000 -15.456806 -3.937238
2.784051 -15.456806 -2.784050
-0.000004 15.456806 -3.937240
-2.784051 15.456806 -2.784049
-0.000008 15.456806 -0.000001
0.000008 -15.456806 0.000001
-2.784044 -15.456806 -2.784049
0.000000 -15.456806 -3.937238
-2.784044 -15.456806 -2.784049
-2.784051 15.456806 -2.784049
0.000000 -15.456806 -3.937238
-2.784051 15.456806 -2.784049
-0.000004 15.456806 -3.937240
0.000000 -15.456806 -3.937238
2.784044 15.456806 -2.784049
2.784051 -15.456806 -2.784050
-0.000004 15.456806 -3.937240
2.784051 -15.456806 -2.784050
0.000000 -15.456806 -3.937238
-0.000004 15.456806 -3.937240
3.937232 15.456806 -0.000001
3.937247 -15.456806 -0.000002
2.784044 15.456806 -2.784049
3.937247 -15.456806 -0.000002
2.784051 -15.456806 -2.784050
2.784044 15.456806 -2.784049
2.784044 15.456806 2.784047
2.784055 -15.456806 2.784048
3.937247 -15.456806 -0.000002
2.784044 15.456806 2.784047
3.937247 -15.456806 -0.000002
3.937232 15.456806 -0.000001
-0.000008 15.456806 3.937238
0.000008 -15.456806 3.937240
2.784055 -15.456806 2.784048
-0.000008 15.456806 3.937238
2.784055 -15.456806 2.784048
2.784044 15.456806 2.784047
-2.784051 15.456806 2.784048
-2.784044 -15.456806 2.784049
0.000008 -15.456806 3.937240
-2.784051 15.456806 2.784048
0.000008 -15.456806 3.937240
-0.000008 15.456806 3.937238
-3.937247 15.456806 -0.000001
-3.937232 -15.456806 -0.000002
-2.784044 -15.456806 2.784049
-3.937247 15.456806 -0.000001
-2.784044 -15.456806 2.784049
-2.784051 15.456806 2.784048
-2.784051 15.456806 -2.784049
-2.784044 -15.456806 -2.784049
-3.937232 -15.456806 -0.000002
-2.784051 15.456806 -2.784049
-3.937232 -15.456806 -0.000002
-3.937247 15.456806 -0.000001
96
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 -1.000000 0.000000
-0.382684 0.000000 -0.923879
-0.382684 0.000000 -0.923879
-0.382684 0.000000 -0.923879
-0.382684 0.000000 -0.923880
-0.382684 0.000000 -0.923880
-0.382684 0.000000 -0.923880
0.382684 0.000000 -0.923880
0.382684 0.000000 -0.923880
0.382684 0.000000 -0.923880
