318
-19.292780 0.802881 5.976874
-19.292778 0.802880 -5.977225
-19.291634 3.434528 -5.977324
-19.292780 0.802881 5.976874
-19.291634 3.434528 -5.977324
-19.291649 3.434529 5.977321
-19.292780 0.802881 5.976874
-19.291649 3.434529 5.977321
-22.707197 3.434529 5.977321
-19.292780 0.802881 5.976874
-22.707197 3.434529 5.977321
-22.707222 0.802881 5.976873
-22.742891 5.412775 5.973310
-50.295780 5.412775 5.973309
-50.217072 4.974529 5.476151
-22.742891 5.412775 5.973310
-50.217072 4.974529 5.476151
-22.707207 4.974529 5.476152
-19.322027 5.412775 5.973310
-22.742891 5.412775 5.973310
-22.707207 4.974529 5.476152
-19.322027 5.412775 5.973310
-22.707207 4.974529 5.476152
-19.291662 4.974529 5.476152
-22.707207 4.974529 5.476152
-50.217072 4.974529 5.476151
-50.217072 3.904229 5.476151
-22.707207 4.974529 5.476152
-50.217072 3.904229 5.476151
-22.707203 3.904229 5.476152
-19.291662 4.974529 5.476152
-22.707207 4.974529 5.476152
-22.707203 3.904229 5.476152
-19.291662 4.974529 5.476152
-22.707203 3.904229 5.476152
-19.291658 3.904229 5.476152
-22.707203 3.904229 5.476152
-50.217072 3.904229 5.476151
-50.217064 3.434528 5.977321
-22.707203 3.904229 5.476152
-50.217064 3.434528 5.977321
-22.707197 3.434529 5.977321
-19.291658 3.904229 5.476152
-22.707203 3.904229 5.476152
-22.707197 3.434529 5.977321
-19.291658 3.904229 5.476152
-22.707197 3.434529 5.977321
-19.291649 3.434529 5.977321
-22.707197 3.434529 5.977321
-50.217064 3.434528 5.977321
-50.217037 3.434528 -5.977324
-22.707197 3.434529 5.977321
-50.217037 3.434528 -5.977324
-22.707178 3.434528 -5.977324
-22.742912 9.403119 5.973310
-50.295795 9.403119 5.973308
-50.295780 5.412775 5.973309
-22.742912 9.403119 5.973310
-50.295780 5.412775 5.973309
-22.742891 5.412775 5.973310
-19.322046 9.403119 5.973310
-22.742912 9.403119 5.973310
-22.742891 5.412775 5.973310
-19.322046 9.403119 5.973310
-22.742891 5.412775 5.973310
-19.322027 5.412775 5.973310
-1.709762 5.412775 5.973310
-19.322027 5.412775 5.973310
-19.291662 4.974529 5.476152
-1.709762 5.412775 5.973310
-19.291662 4.974529 5.476152
-1.706593 4.974529 5.476153
-1.706593 4.974529 5.476153
-19.291662 4.974529 5.476152
-19.291658 3.904229 5.476152
-1.706593 4.974529 5.476153
-19.291658 3.904229 5.476152
-1.706584 3.904229 5.476152
-1.706584 3.904229 5.476152
-19.291658 3.904229 5.476152
-19.291649 3.434529 5.977321
-1.706584 3.904229 5.476152
-19.291649 3.434529 5.977321
-1.706577 3.434528 5.977321
-1.706577 3.434528 5.977321
-19.291649 3.434529 5.977321
-19.291634 3.434528 -5.977324
-1.706577 3.434528 5.977321
-19.291634 3.434528 -5.977324
-1.706563 3.434528 -5.977323
-1.709785 9.403119 5.973311
-19.322046 9.403119 5.973310
-19.322027 5.412775 5.973310
-1.709785 9.403119 5.973311
-19.322027 5.412775 5.973310
-1.709762 5.412775 5.973310
-1.707222 0.802881 5.976873
-1.706577 3.434528 5.977321
-1.706563 3.434528 -5.977323
-1.707222 0.802881 5.976873
-1.706563 3.434528 -5.977323
-1.707222 0.802880 -5.977226
1.707220 0.802881 5.976874
1.707222 0.802880 -5.977225
1.710557 3.434528 -5.977323
1.707220 0.802881 5.976874
1.710557 3.434528 -5.977323
1.710544 3.434528 5.977321
1.707220 0.802881 5.976874
1.710544 3.434528 5.977321
-1.706577 3.434528 5.977321
1.707220 0.802881 5.976874
-1.706577 3.434528 5.977321
-1.707222 0.802881 5.976873
1.712610 5.412775 5.973310
-1.709762 5.412775 5.973310
